"trip_id","arrival_time","departure_time","stop_id","stop_sequence"
"GO503_13778","20:30:00","20:30:00","12","1"
"GO503_13778","20:36:00","20:36:00","13","2"
"GO503_13778","20:42:00","20:42:00","14","3"
"GO503_13778","20:49:00","20:51:00","15","4"
"GO503_13778","20:57:00","20:57:00","30","5"
"GO503_13778","21:00:00","21:00:00","31","6"
"GO503_13778","21:02:00","21:02:00","33","7"
"GO503_13778","21:05:00","21:05:00","34","8"
"GO503_13778","21:08:00","21:08:00","35","9"
"GO503_13778","21:11:00","21:11:00","36","10"
"GO503_13778","21:14:00","21:14:00","37","11"
"GO503_13778","21:17:00","21:17:00","38","12"
"GO503_13778","21:21:00","21:21:00","39","13"
"GO503_13780","21:42:00","21:42:00","12","1"
"GO503_13780","21:48:00","21:48:00","13","2"
"GO503_13780","21:53:00","21:53:00","14","3"
"GO503_13780","22:03:00","22:05:00","15","4"
"GO503_13780","22:12:00","22:12:00","30","5"
"GO503_13780","22:15:00","22:15:00","31","6"
"GO503_13780","22:17:00","22:17:00","33","7"
"GO503_13780","22:19:00","22:19:00","34","8"
"GO503_13780","22:22:00","22:22:00","35","9"
"GO503_13780","22:25:00","22:25:00","36","10"
"GO503_13780","22:28:00","22:28:00","37","11"
"GO503_13780","22:31:00","22:31:00","38","12"
"GO503_13780","22:36:00","22:36:00","39","13"
"GO503_13782","22:36:00","22:36:00","12","1"
"GO503_13782","22:42:00","22:42:00","13","2"
"GO503_13782","22:47:00","22:47:00","14","3"
"GO503_13782","22:56:00","22:58:00","15","4"
"GO503_13782","23:06:00","23:06:00","30","5"
"GO503_13782","23:08:00","23:08:00","31","6"
"GO503_13782","23:13:00","23:13:00","33","7"
"GO503_13782","23:15:00","23:15:00","34","8"
"GO503_13782","23:17:00","23:17:00","35","9"
"GO503_13782","23:20:00","23:20:00","36","10"
"GO503_13782","23:23:00","23:23:00","37","11"
"GO503_13782","23:27:00","23:27:00","38","12"
"GO503_13782","23:31:00","23:31:00","39","13"
"GO503_13784","23:55:00","23:55:00","12","1"
"GO503_13784","24:02:00","24:02:00","13","2"
"GO503_13784","24:08:00","24:08:00","14","3"
"GO503_13784","24:16:00","24:18:00","15","4"
"GO503_13784","24:24:00","24:24:00","30","5"
"GO503_13784","24:27:00","24:27:00","31","6"
"GO503_13784","24:30:00","24:30:00","33","7"
"GO503_13784","24:33:00","24:33:00","34","8"
"GO503_13784","24:36:00","24:36:00","35","9"
"GO503_13784","24:39:00","24:39:00","36","10"
"GO503_13784","24:42:00","24:42:00","37","11"
"GO503_13784","24:45:00","24:45:00","38","12"
"GO503_13784","24:49:00","24:49:00","39","13"
"GO503_13798","06:47:00","06:47:00","8","1"
"GO503_13798","07:04:00","07:06:00","15","2"
"GO503_13798","07:14:00","07:14:00","31","3"
"GO503_13798","07:16:00","07:16:00","33","4"
"GO503_13798","07:18:00","07:18:00","34","5"
"GO503_13798","07:21:00","07:21:00","35","6"
"GO503_13798","07:24:00","07:24:00","36","7"
"GO503_13798","07:27:00","07:27:00","37","8"
"GO503_13798","07:33:00","07:33:00","39","9"
"GO503_13799","06:21:00","06:21:00","39","1"
"GO503_13799","06:24:00","06:24:00","38","2"
"GO503_13799","06:27:00","06:27:00","37","3"
"GO503_13799","06:29:00","06:29:00","36","4"
"GO503_13799","06:32:00","06:32:00","35","5"
"GO503_13799","06:35:00","06:35:00","34","6"
"GO503_13799","06:37:00","06:37:00","33","7"
"GO503_13799","06:41:00","06:41:00","31","8"
"GO503_13799","06:43:00","06:43:00","30","9"
"GO503_13799","06:50:00","06:51:00","15","10"
"GO503_13799","06:58:00","06:58:00","14","11"
"GO503_13799","07:03:00","07:03:00","13","12"
"GO503_13799","07:08:00","07:08:00","12","13"
"GO503_13801","00:28:00","00:28:00","105","1"
"GO503_13801","00:34:00","00:34:00","104","2"
"GO503_13801","00:38:00","00:38:00","103","3"
"GO503_13801","00:40:00","00:40:00","102","4"
"GO503_13801","00:42:00","00:42:00","101","5"
"GO503_13801","00:45:00","00:45:00","100","6"
"GO503_13801","00:48:00","00:48:00","87","7"
"GO503_13801","00:58:00","00:58:00","15","8"
"GO503_13802","00:50:00","00:50:00","8","1"
"GO503_13802","01:09:00","01:11:00","15","2"
"GO503_13802","01:21:00","01:21:00","87","3"
"GO503_13802","01:24:00","01:24:00","100","4"
"GO503_13802","01:26:00","01:26:00","101","5"
"GO503_13802","01:28:00","01:28:00","102","6"
"GO503_13802","01:30:00","01:30:00","103","7"
"GO503_13802","01:34:00","01:34:00","104","8"
"GO503_13802","01:40:00","01:40:00","105","9"
"GO503_13804","02:59:00","02:59:00","8","1"
"GO503_13804","03:11:00","03:11:00","9","2"
"GO503_13804","03:20:00","03:22:00","15","3"
"GO503_13804","03:32:00","03:32:00","87","4"
"GO503_13804","03:35:00","03:35:00","100","5"
"GO503_13804","03:37:00","03:37:00","101","6"
"GO503_13804","03:39:00","03:39:00","102","7"
"GO503_13804","03:41:00","03:41:00","103","8"
"GO503_13804","03:45:00","03:45:00","104","9"
"GO503_13804","03:51:00","03:51:00","105","10"
"GO503_13805","03:13:00","03:13:00","105","1"
"GO503_13805","03:19:00","03:19:00","104","2"
"GO503_13805","03:23:00","03:23:00","103","3"
"GO503_13805","03:25:00","03:25:00","102","4"
"GO503_13805","03:27:00","03:27:00","101","5"
"GO503_13805","03:30:00","03:30:00","100","6"
"GO503_13805","03:43:00","03:43:00","15","7"
"GO503_13806","05:28:00","05:28:00","12","1"
"GO503_13806","05:46:00","05:48:00","15","2"
"GO503_13806","05:59:00","05:59:00","87","3"
"GO503_13806","06:02:00","06:02:00","100","4"
"GO503_13806","06:04:00","06:04:00","101","5"
"GO503_13806","06:06:00","06:06:00","102","6"
"GO503_13806","06:08:00","06:08:00","103","7"
"GO503_13806","06:12:00","06:12:00","104","8"
"GO503_13806","06:22:00","06:22:00","105","9"
"GO503_13807","05:35:00","05:35:00","105","1"
"GO503_13807","05:41:00","05:41:00","104","2"
"GO503_13807","05:45:00","05:45:00","103","3"
"GO503_13807","05:47:00","05:47:00","102","4"
"GO503_13807","05:49:00","05:49:00","101","5"
"GO503_13807","05:52:00","05:52:00","100","6"
"GO503_13807","05:55:00","05:55:00","87","7"
"GO503_13807","05:58:00","05:58:00","86","8"
"GO503_13807","06:01:00","06:01:00","85","9"
"GO503_13807","06:03:00","06:03:00","84","10"
"GO503_13807","06:09:00","06:11:00","15","11"
"GO503_13807","06:29:00","06:29:00","8","12"
"GO503_13808","06:47:00","06:47:00","12","1"
"GO503_13808","07:04:00","07:06:00","15","2"
"GO503_13808","07:16:00","07:16:00","87","3"
"GO503_13808","07:19:00","07:19:00","100","4"
"GO503_13808","07:21:00","07:21:00","101","5"
"GO503_13808","07:23:00","07:23:00","102","6"
"GO503_13808","07:25:00","07:25:00","103","7"
"GO503_13808","07:29:00","07:29:00","104","8"
"GO503_13808","07:36:00","07:36:00","105","9"
"GO503_13809","06:09:00","06:09:00","105","1"
"GO503_13809","06:15:00","06:15:00","104","2"
"GO503_13809","06:19:00","06:19:00","103","3"
"GO503_13809","06:22:00","06:22:00","102","4"
"GO503_13809","06:24:00","06:24:00","101","5"
"GO503_13809","06:27:00","06:27:00","100","6"
"GO503_13809","06:30:00","06:30:00","87","7"
"GO503_13809","06:33:00","06:33:00","86","8"
"GO503_13809","06:36:00","06:36:00","85","9"
"GO503_13809","06:38:00","06:38:00","84","10"
"GO503_13809","06:45:00","06:47:00","15","11"
"GO503_13809","07:03:00","07:03:00","12","12"
"GO503_13811","06:37:00","06:37:00","105","1"
"GO503_13811","06:43:00","06:43:00","104","2"
"GO503_13811","06:47:00","06:47:00","103","3"
"GO503_13811","06:49:00","06:49:00","102","4"
"GO503_13811","06:51:00","06:51:00","101","5"
"GO503_13811","06:54:00","06:54:00","100","6"
"GO503_13811","06:57:00","06:57:00","87","7"
"GO503_13811","07:07:00","07:09:00","15","8"
"GO503_13811","07:28:00","07:28:00","8","9"
"GO503_13812","07:29:00","07:29:00","12","1"
"GO503_13812","07:35:00","07:35:00","13","2"
"GO503_13812","07:40:00","07:40:00","14","3"
"GO503_13812","07:50:00","07:52:00","15","4"
"GO503_13812","08:02:00","08:02:00","87","5"
"GO503_13812","08:05:00","08:05:00","100","6"
"GO503_13812","08:07:00","08:07:00","101","7"
"GO503_13812","08:09:00","08:09:00","102","8"
"GO503_13812","08:11:00","08:11:00","103","9"
"GO503_13812","08:15:00","08:15:00","104","10"
"GO503_13812","08:22:00","08:22:00","105","11"
"GO503_13813","06:54:00","06:54:00","105","1"
"GO503_13813","07:00:00","07:00:00","104","2"
"GO503_13813","07:04:00","07:04:00","103","3"
"GO503_13813","07:06:00","07:06:00","102","4"
"GO503_13813","07:08:00","07:08:00","101","5"
"GO503_13813","07:11:00","07:11:00","100","6"
"GO503_13813","07:15:00","07:15:00","87","7"
"GO503_13813","07:18:00","07:18:00","86","8"
"GO503_13813","07:21:00","07:21:00","85","9"
"GO503_13813","07:23:00","07:23:00","84","10"
"GO503_13813","07:29:00","07:31:00","15","11"
"GO503_13813","07:39:00","07:39:00","14","12"
"GO503_13813","07:44:00","07:44:00","13","13"
"GO503_13813","07:49:00","07:49:00","12","14"
"GO503_13814","08:04:00","08:04:00","12","1"
"GO503_13814","08:10:00","08:10:00","13","2"
"GO503_13814","08:15:00","08:15:00","14","3"
"GO503_13814","08:23:00","08:25:00","15","4"
"GO503_13814","08:36:00","08:36:00","87","5"
"GO503_13814","08:39:00","08:39:00","100","6"
"GO503_13814","08:41:00","08:41:00","101","7"
"GO503_13814","08:43:00","08:43:00","102","8"
"GO503_13814","08:45:00","08:45:00","103","9"
"GO503_13814","08:49:00","08:49:00","104","10"
"GO503_13814","08:55:00","08:55:00","105","11"
"GO503_13815","07:04:00","07:04:00","105","1"
"GO503_13815","07:10:00","07:10:00","104","2"
"GO503_13815","07:14:00","07:14:00","103","3"
"GO503_13815","07:16:00","07:16:00","102","4"
"GO503_13815","07:18:00","07:18:00","101","5"
"GO503_13815","07:21:00","07:21:00","100","6"
"GO503_13815","07:25:00","07:25:00","87","7"
"GO503_13815","07:57:00","07:57:00","8","8"
"GO503_13816","08:45:00","08:45:00","8","1"
"GO503_13816","09:05:00","09:06:00","15","2"
"GO503_13816","09:16:00","09:16:00","87","3"
"GO503_13816","09:19:00","09:19:00","100","4"
"GO503_13816","09:21:00","09:21:00","101","5"
"GO503_13816","09:23:00","09:23:00","102","6"
"GO503_13816","09:25:00","09:25:00","103","7"
"GO503_13816","09:29:00","09:29:00","104","8"
"GO503_13816","09:36:00","09:36:00","105","9"
"GO503_13817","07:23:00","07:23:00","105","1"
"GO503_13817","07:29:00","07:29:00","104","2"
"GO503_13817","07:33:00","07:33:00","103","3"
"GO503_13817","07:35:00","07:35:00","102","4"
"GO503_13817","07:37:00","07:37:00","101","5"
"GO503_13817","07:41:00","07:41:00","100","6"
"GO503_13817","07:45:00","07:45:00","87","7"
"GO503_13817","07:48:00","07:48:00","86","8"
"GO503_13817","07:51:00","07:51:00","85","9"
"GO503_13817","08:22:00","08:22:00","8","10"
"GO503_13818","09:35:00","09:35:00","8","1"
"GO503_13818","09:46:00","09:46:00","9","2"
"GO503_13818","09:56:00","09:58:00","15","3"
"GO503_13818","10:08:00","10:08:00","87","4"
"GO503_13818","10:11:00","10:11:00","100","5"
"GO503_13818","10:13:00","10:13:00","101","6"
"GO503_13818","10:15:00","10:15:00","102","7"
"GO503_13818","10:17:00","10:17:00","103","8"
"GO503_13818","10:21:00","10:21:00","104","9"
"GO503_13818","10:28:00","10:28:00","105","10"
"GO503_13819","07:39:00","07:39:00","105","1"
"GO503_13819","07:45:00","07:45:00","104","2"
"GO503_13819","07:49:00","07:49:00","103","3"
"GO503_13819","07:51:00","07:51:00","102","4"
"GO503_13819","07:54:00","07:54:00","101","5"
"GO503_13819","07:57:00","07:57:00","100","6"
"GO503_13819","08:10:00","08:12:00","15","7"
"GO503_13819","08:32:00","08:32:00","8","8"
"GO503_13821","07:56:00","07:56:00","105","1"
"GO503_13821","08:02:00","08:02:00","104","2"
"GO503_13821","08:06:00","08:06:00","103","3"
"GO503_13821","08:08:00","08:08:00","102","4"
"GO503_13821","08:10:00","08:10:00","101","5"
"GO503_13821","08:13:00","08:13:00","100","6"
"GO503_13821","08:16:00","08:16:00","87","7"
"GO503_13821","08:19:00","08:19:00","86","8"
"GO503_13821","08:22:00","08:22:00","85","9"
"GO503_13821","08:24:00","08:24:00","84","10"
"GO503_13821","08:31:00","08:33:00","15","11"
"GO503_13821","08:40:00","08:40:00","14","12"
"GO503_13821","08:45:00","08:45:00","13","13"
"GO503_13821","08:51:00","08:51:00","12","14"
"GO503_13822","10:35:00","10:35:00","8","1"
"GO503_13822","10:46:00","10:46:00","9","2"
"GO503_13822","10:56:00","10:58:00","15","3"
"GO503_13822","11:08:00","11:08:00","87","4"
"GO503_13822","11:11:00","11:11:00","100","5"
"GO503_13822","11:13:00","11:13:00","101","6"
"GO503_13822","11:15:00","11:15:00","102","7"
"GO503_13822","11:17:00","11:17:00","103","8"
"GO503_13822","11:21:00","11:21:00","104","9"
"GO503_13822","11:28:00","11:28:00","105","10"
"GO503_13823","08:03:00","08:03:00","105","1"
"GO503_13823","08:09:00","08:09:00","104","2"
"GO503_13823","08:13:00","08:13:00","103","3"
"GO503_13823","08:15:00","08:15:00","102","4"
"GO503_13823","08:17:00","08:17:00","101","5"
"GO503_13823","08:20:00","08:20:00","100","6"
"GO503_13823","08:54:00","08:54:00","8","7"
"GO503_13824","11:35:00","11:35:00","8","1"
"GO503_13824","11:46:00","11:46:00","9","2"
"GO503_13824","11:56:00","11:58:00","15","3"
"GO503_13824","12:08:00","12:08:00","87","4"
"GO503_13824","12:11:00","12:11:00","100","5"
"GO503_13824","12:13:00","12:13:00","101","6"
"GO503_13824","12:15:00","12:15:00","102","7"
"GO503_13824","12:17:00","12:17:00","103","8"
"GO503_13824","12:21:00","12:21:00","104","9"
"GO503_13824","12:28:00","12:28:00","105","10"
"GO503_13825","08:08:00","08:08:00","105","1"
"GO503_13825","08:14:00","08:14:00","104","2"
"GO503_13825","08:18:00","08:18:00","103","3"
"GO503_13825","08:20:00","08:20:00","102","4"
"GO503_13825","08:22:00","08:22:00","101","5"
"GO503_13825","08:25:00","08:25:00","100","6"
"GO503_13825","08:28:00","08:28:00","87","7"
"GO503_13825","08:39:00","08:41:00","15","8"
"GO503_13825","08:50:00","08:50:00","9","9"
"GO503_13825","09:02:00","09:02:00","8","10"
"GO503_13827","08:38:00","08:38:00","105","1"
"GO503_13827","08:44:00","08:44:00","104","2"
"GO503_13827","08:48:00","08:48:00","103","3"
"GO503_13827","08:50:00","08:50:00","102","4"
"GO503_13827","08:52:00","08:52:00","101","5"
"GO503_13827","08:55:00","08:55:00","100","6"
"GO503_13827","08:58:00","08:58:00","87","7"
"GO503_13827","09:08:00","09:10:00","15","8"
"GO503_13827","09:26:00","09:26:00","12","9"
"GO503_13829","08:58:00","08:58:00","105","1"
"GO503_13829","09:04:00","09:04:00","104","2"
"GO503_13829","09:08:00","09:08:00","103","3"
"GO503_13829","09:10:00","09:10:00","102","4"
"GO503_13829","09:12:00","09:12:00","101","5"
"GO503_13829","09:15:00","09:15:00","100","6"
"GO503_13829","09:18:00","09:18:00","87","7"
"GO503_13829","09:21:00","09:21:00","86","8"
"GO503_13829","09:24:00","09:24:00","85","9"
"GO503_13829","09:26:00","09:26:00","84","10"
"GO503_13829","09:32:00","09:33:00","15","11"
"GO503_13829","09:53:00","09:53:00","8","12"
"GO503_13831","10:11:00","10:11:00","105","1"
"GO503_13831","10:17:00","10:17:00","104","2"
"GO503_13831","10:21:00","10:21:00","103","3"
"GO503_13831","10:23:00","10:23:00","102","4"
"GO503_13831","10:25:00","10:25:00","101","5"
"GO503_13831","10:28:00","10:28:00","100","6"
"GO503_13831","10:31:00","10:31:00","87","7"
"GO503_13831","10:41:00","10:43:00","15","8"
"GO503_13831","10:52:00","10:52:00","9","9"
"GO503_13831","11:02:00","11:02:00","8","10"
"GO503_13833","11:11:00","11:11:00","105","1"
"GO503_13833","11:17:00","11:17:00","104","2"
"GO503_13833","11:21:00","11:21:00","103","3"
"GO503_13833","11:23:00","11:23:00","102","4"
"GO503_13833","11:25:00","11:25:00","101","5"
"GO503_13833","11:28:00","11:28:00","100","6"
"GO503_13833","11:31:00","11:31:00","87","7"
"GO503_13833","11:41:00","11:43:00","15","8"
"GO503_13833","11:52:00","11:52:00","9","9"
"GO503_13833","12:02:00","12:02:00","8","10"
"GO503_13851","12:11:00","12:11:00","105","1"
"GO503_13851","12:17:00","12:17:00","104","2"
"GO503_13851","12:21:00","12:21:00","103","3"
"GO503_13851","12:23:00","12:23:00","102","4"
"GO503_13851","12:25:00","12:25:00","101","5"
"GO503_13851","12:28:00","12:28:00","100","6"
"GO503_13851","12:31:00","12:31:00","87","7"
"GO503_13851","12:41:00","12:43:00","15","8"
"GO503_13851","12:52:00","12:52:00","9","9"
"GO503_13851","13:02:00","13:02:00","8","10"
"GO503_13852","12:35:00","12:35:00","8","1"
"GO503_13852","12:46:00","12:46:00","9","2"
"GO503_13852","12:56:00","12:58:00","15","3"
"GO503_13852","13:08:00","13:08:00","87","4"
"GO503_13852","13:11:00","13:11:00","100","5"
"GO503_13852","13:13:00","13:13:00","101","6"
"GO503_13852","13:15:00","13:15:00","102","7"
"GO503_13852","13:17:00","13:17:00","103","8"
"GO503_13852","13:21:00","13:21:00","104","9"
"GO503_13852","13:28:00","13:28:00","105","10"
"GO503_13853","13:11:00","13:11:00","105","1"
"GO503_13853","13:17:00","13:17:00","104","2"
"GO503_13853","13:21:00","13:21:00","103","3"
"GO503_13853","13:23:00","13:23:00","102","4"
"GO503_13853","13:25:00","13:25:00","101","5"
"GO503_13853","13:28:00","13:28:00","100","6"
"GO503_13853","13:31:00","13:31:00","87","7"
"GO503_13853","13:41:00","13:43:00","15","8"
"GO503_13853","13:52:00","13:52:00","9","9"
"GO503_13853","14:02:00","14:02:00","8","10"
"GO503_13854","13:35:00","13:35:00","8","1"
"GO503_13854","13:46:00","13:46:00","9","2"
"GO503_13854","13:56:00","13:58:00","15","3"
"GO503_13854","14:08:00","14:08:00","87","4"
"GO503_13854","14:11:00","14:11:00","100","5"
"GO503_13854","14:13:00","14:13:00","101","6"
"GO503_13854","14:15:00","14:15:00","102","7"
"GO503_13854","14:17:00","14:17:00","103","8"
"GO503_13854","14:21:00","14:21:00","104","9"
"GO503_13854","14:28:00","14:28:00","105","10"
"GO503_13855","14:11:00","14:11:00","105","1"
"GO503_13855","14:17:00","14:17:00","104","2"
"GO503_13855","14:21:00","14:21:00","103","3"
"GO503_13855","14:23:00","14:23:00","102","4"
"GO503_13855","14:25:00","14:25:00","101","5"
"GO503_13855","14:28:00","14:28:00","100","6"
"GO503_13855","14:31:00","14:31:00","87","7"
"GO503_13855","14:41:00","14:43:00","15","8"
"GO503_13855","14:52:00","14:52:00","9","9"
"GO503_13855","15:02:00","15:02:00","8","10"
"GO503_13857","15:11:00","15:11:00","105","1"
"GO503_13857","15:17:00","15:17:00","104","2"
"GO503_13857","15:21:00","15:21:00","103","3"
"GO503_13857","15:23:00","15:23:00","102","4"
"GO503_13857","15:25:00","15:25:00","101","5"
"GO503_13857","15:28:00","15:28:00","100","6"
"GO503_13857","15:31:00","15:31:00","87","7"
"GO503_13857","15:41:00","15:43:00","15","8"
"GO503_13857","15:52:00","15:52:00","9","9"
"GO503_13857","16:02:00","16:02:00","8","10"
"GO503_13858","14:55:00","14:55:00","8","1"
"GO503_13858","15:16:00","15:18:00","15","2"
"GO503_13858","15:28:00","15:28:00","87","3"
"GO503_13858","15:31:00","15:31:00","100","4"
"GO503_13858","15:33:00","15:33:00","101","5"
"GO503_13858","15:35:00","15:35:00","102","6"
"GO503_13858","15:37:00","15:37:00","103","7"
"GO503_13858","15:41:00","15:41:00","104","8"
"GO503_13858","15:48:00","15:48:00","105","9"
"GO503_13860","15:23:00","15:23:00","12","1"
"GO503_13860","15:29:00","15:29:00","13","2"
"GO503_13860","15:34:00","15:34:00","14","3"
"GO503_13860","15:42:00","15:44:00","15","4"
"GO503_13860","15:54:00","15:54:00","87","5"
"GO503_13860","15:57:00","15:57:00","100","6"
"GO503_13860","15:59:00","15:59:00","101","7"
"GO503_13860","16:01:00","16:01:00","102","8"
"GO503_13860","16:03:00","16:03:00","103","9"
"GO503_13860","16:07:00","16:07:00","104","10"
"GO503_13860","16:15:00","16:15:00","105","11"
"GO503_13861","16:02:00","16:02:00","105","1"
"GO503_13861","16:08:00","16:08:00","104","2"
"GO503_13861","16:13:00","16:13:00","103","3"
"GO503_13861","16:15:00","16:15:00","102","4"
"GO503_13861","16:17:00","16:17:00","101","5"
"GO503_13861","16:21:00","16:21:00","100","6"
"GO503_13861","16:25:00","16:25:00","87","7"
"GO503_13861","16:37:00","16:39:00","15","8"
"GO503_13861","16:48:00","16:48:00","9","9"
"GO503_13861","16:58:00","16:58:00","8","10"
"GO503_13862","15:52:00","15:52:00","8","1"
"GO503_13862","16:03:00","16:03:00","9","2"
"GO503_13862","16:12:00","16:13:00","15","3"
"GO503_13862","16:23:00","16:23:00","87","4"
"GO503_13862","16:26:00","16:26:00","100","5"
"GO503_13862","16:28:00","16:28:00","101","6"
"GO503_13862","16:30:00","16:30:00","102","7"
"GO503_13862","16:32:00","16:32:00","103","8"
"GO503_13862","16:36:00","16:36:00","104","9"
"GO503_13862","16:44:00","16:44:00","105","10"
"GO503_13863","16:29:00","16:29:00","105","1"
"GO503_13863","16:36:00","16:36:00","104","2"
"GO503_13863","16:40:00","16:40:00","103","3"
"GO503_13863","16:42:00","16:42:00","102","4"
"GO503_13863","16:44:00","16:44:00","101","5"
"GO503_13863","17:00:00","17:02:00","15","6"
"GO503_13863","17:19:00","17:19:00","12","7"
"GO503_13864","16:15:00","16:15:00","8","1"
"GO503_13864","16:26:00","16:26:00","9","2"
"GO503_13864","16:35:00","16:38:00","15","3"
"GO503_13864","16:48:00","16:48:00","87","4"
"GO503_13864","16:51:00","16:51:00","100","5"
"GO503_13864","16:53:00","16:53:00","101","6"
"GO503_13864","16:55:00","16:55:00","102","7"
"GO503_13864","16:57:00","16:57:00","103","8"
"GO503_13864","17:01:00","17:01:00","104","9"
"GO503_13864","17:08:00","17:08:00","105","10"
"GO503_13865","17:14:00","17:14:00","105","1"
"GO503_13865","17:20:00","17:20:00","104","2"
"GO503_13865","17:24:00","17:24:00","103","3"
"GO503_13865","17:26:00","17:26:00","102","4"
"GO503_13865","17:28:00","17:28:00","101","5"
"GO503_13865","17:31:00","17:31:00","100","6"
"GO503_13865","17:34:00","17:34:00","87","7"
"GO503_13865","17:44:00","17:46:00","15","8"
"GO503_13865","18:05:00","18:05:00","8","9"
"GO503_13866","16:40:00","16:40:00","8","1"
"GO503_13866","16:59:00","17:01:00","15","2"
"GO503_13866","17:06:00","17:06:00","84","3"
"GO503_13866","17:08:00","17:08:00","85","4"
"GO503_13866","17:11:00","17:11:00","86","5"
"GO503_13866","17:16:00","17:16:00","87","6"
"GO503_13866","17:19:00","17:19:00","100","7"
"GO503_13866","17:21:00","17:21:00","101","8"
"GO503_13866","17:23:00","17:23:00","102","9"
"GO503_13866","17:25:00","17:25:00","103","10"
"GO503_13866","17:30:00","17:30:00","104","11"
"GO503_13866","17:37:00","17:37:00","105","12"
"GO503_13867","18:38:00","18:38:00","105","1"
"GO503_13867","18:44:00","18:44:00","104","2"
"GO503_13867","18:48:00","18:48:00","103","3"
"GO503_13867","18:50:00","18:50:00","102","4"
"GO503_13867","18:52:00","18:52:00","101","5"
"GO503_13867","18:55:00","18:55:00","100","6"
"GO503_13867","18:58:00","18:58:00","87","7"
"GO503_13867","19:01:00","19:01:00","86","8"
"GO503_13867","19:04:00","19:04:00","85","9"
"GO503_13867","19:06:00","19:06:00","84","10"
"GO503_13867","19:12:00","19:15:00","15","11"
"GO503_13867","19:23:00","19:23:00","14","12"
"GO503_13867","19:28:00","19:28:00","13","13"
"GO503_13867","19:33:00","19:33:00","12","14"
"GO503_13868","17:00:00","17:00:00","8","1"
"GO503_13868","17:19:00","17:21:00","15","2"
"GO503_13868","17:29:00","17:29:00","86","3"
"GO503_13868","17:33:00","17:33:00","87","4"
"GO503_13868","17:36:00","17:36:00","100","5"
"GO503_13868","17:39:00","17:39:00","101","6"
"GO503_13868","17:41:00","17:41:00","102","7"
"GO503_13868","17:43:00","17:43:00","103","8"
"GO503_13868","17:48:00","17:48:00","104","9"
"GO503_13868","17:55:00","17:55:00","105","10"
"GO503_13869","18:57:00","18:57:00","105","1"
"GO503_13869","19:03:00","19:03:00","104","2"
"GO503_13869","19:07:00","19:07:00","103","3"
"GO503_13869","19:09:00","19:09:00","102","4"
"GO503_13869","19:11:00","19:11:00","101","5"
"GO503_13869","19:14:00","19:14:00","100","6"
"GO503_13869","19:17:00","19:17:00","87","7"
"GO503_13869","19:28:00","19:29:00","15","8"
"GO503_13869","19:37:00","19:37:00","9","9"
"GO503_13869","19:47:00","19:47:00","8","10"
"GO503_13870","17:20:00","17:20:00","8","1"
"GO503_13870","17:52:00","17:52:00","100","2"
"GO503_13870","17:54:00","17:54:00","101","3"
"GO503_13870","17:56:00","17:56:00","102","4"
"GO503_13870","17:58:00","17:58:00","103","5"
"GO503_13870","18:03:00","18:03:00","104","6"
"GO503_13870","18:11:00","18:11:00","105","7"
"GO503_13871","20:07:00","20:14:00","15","1"
"GO503_13871","20:22:00","20:22:00","14","2"
"GO503_13871","20:27:00","20:27:00","13","3"
"GO503_13871","20:34:00","20:34:00","12","4"
"GO503_13872","17:23:00","17:23:00","8","1"
"GO503_13872","17:42:00","17:44:00","15","2"
"GO503_13872","17:49:00","17:49:00","84","3"
"GO503_13872","17:51:00","17:51:00","85","4"
"GO503_13872","17:54:00","17:54:00","86","5"
"GO503_13872","17:58:00","17:58:00","87","6"
"GO503_13872","18:01:00","18:01:00","100","7"
"GO503_13872","18:03:00","18:03:00","101","8"
"GO503_13872","18:05:00","18:05:00","102","9"
"GO503_13872","18:07:00","18:07:00","103","10"
"GO503_13872","18:11:00","18:11:00","104","11"
"GO503_13872","18:18:00","18:18:00","105","12"
"GO503_13873","19:49:00","19:49:00","105","1"
"GO503_13873","19:55:00","19:55:00","104","2"
"GO503_13873","19:59:00","19:59:00","103","3"
"GO503_13873","20:01:00","20:01:00","102","4"
"GO503_13873","20:03:00","20:03:00","101","5"
"GO503_13873","20:06:00","20:06:00","100","6"
"GO503_13873","20:09:00","20:09:00","87","7"
"GO503_13873","20:20:00","20:21:00","15","8"
"GO503_13873","20:39:00","20:39:00","8","9"
"GO503_13874","17:40:00","17:40:00","12","1"
"GO503_13874","17:50:00","17:50:00","14","2"
"GO503_13874","17:57:00","17:59:00","15","3"
"GO503_13874","18:07:00","18:07:00","86","4"
"GO503_13874","18:11:00","18:11:00","87","5"
"GO503_13874","18:14:00","18:14:00","100","6"
"GO503_13874","18:16:00","18:16:00","101","7"
"GO503_13874","18:18:00","18:18:00","102","8"
"GO503_13874","18:20:00","18:20:00","103","9"
"GO503_13874","18:25:00","18:25:00","104","10"
"GO503_13874","18:32:00","18:32:00","105","11"
"GO503_13875","20:48:00","20:48:00","105","1"
"GO503_13875","20:54:00","20:54:00","104","2"
"GO503_13875","20:58:00","20:58:00","103","3"
"GO503_13875","21:00:00","21:00:00","102","4"
"GO503_13875","21:02:00","21:02:00","101","5"
"GO503_13875","21:05:00","21:05:00","100","6"
"GO503_13875","21:08:00","21:08:00","87","7"
"GO503_13875","21:20:00","21:22:00","15","8"
"GO503_13875","21:31:00","21:31:00","9","9"
"GO503_13875","21:41:00","21:41:00","8","10"
"GO503_13876","17:55:00","17:55:00","8","1"
